codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00139,00146,00148,00136,00137,00138,00142,00143,00140,00144,00141,00145,00147,00149,00150
06,001,San Fernando,2267,56179,0,0,8,94,144,19,0,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2267,56198,0,0,13,99,144,11,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2267,56210,0,0,10,111,144,8,7,0,0,0,0,0,0,0,0,0,0,0
06,002,Primero de Mayo,2273,56319,0,0,10,144,101,14,6,0,0,0,0,0,0,0,0,0,0,0
06,002,Primero de Mayo,2273,56325,0,0,12,144,92,8,14,0,0,0,0,0,0,0,0,0,0,0
06,004,General Donovan,2283,56380,0,0,11,144,101,9,5,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2308,56612,0,0,32,144,86,11,2,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,56983,0,0,7,144,97,6,9,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57045,0,0,16,144,106,6,5,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57083,0,0,10,144,88,8,7,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57103,0,0,16,144,109,7,2,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2339,57152,0,0,12,61,144,12,7,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2339,57158,0,0,11,77,144,11,7,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2357,57429,0,0,2,144,85,5,4,0,0,0,0,0,0,0,0,0,0,0
06,019,9 de Julio,2363,57508,0,0,7,144,96,10,4,0,0,0,0,0,0,0,0,0,0,0
06,019,9 de Julio,2363,57524,0,0,7,144,101,4,6,0,0,0,0,0,0,0,0,0,0,0
06,019,9 de Julio,2363,57567,0,0,5,144,104,8,4,0,0,0,0,0,0,0,0,0,0,0
06,023,Fray Justo Sta. María de Oro,2376,57749,0,0,8,144,101,3,15,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2380,57809,0,0,5,144,74,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2383,57863,0,0,9,144,58,8,14,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2383,57931,0,0,14,144,73,9,7,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2387,57955,0,0,7,144,51,3,4,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2388,57970,0,0,1,144,29,0,0,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2390,57993,0,0,3,144,42,2,2,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2390,57995,0,0,1,144,39,3,5,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2391,58007,0,0,4,144,33,1,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2242,55412,0,0,15,143,82,22,16,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55487,0,0,15,96,143,13,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2246,55529,0,0,8,93,143,15,2,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2247,55531,0,0,23,143,84,17,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2247,55557,0,0,11,143,90,13,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2249,55571,0,0,16,143,94,12,15,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2249,55583,0,0,14,143,87,12,5,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2255,55664,0,0,14,81,143,19,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2257,55693,0,0,1,104,143,18,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2257,55700,0,0,15,101,143,16,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2257,55707,0,0,15,96,143,19,4,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55776,0,0,1,143,77,17,20,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55798,0,0,12,143,99,7,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2260,55847,0,0,22,143,74,14,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2260,55871,0,0,16,110,143,10,5,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2263,55967,0,0,13,143,88,15,16,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56062,0,0,20,95,143,15,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56134,0,0,19,143,114,12,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2267,56185,0,0,15,90,143,12,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2267,56186,0,0,19,93,143,18,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2269,56250,0,0,11,143,103,11,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2271,56288,0,0,22,143,96,13,15,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2308,56592,0,0,17,143,102,5,9,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2308,56618,0,0,2,143,125,9,3,0,0,0,0,0,0,0,0,0,0,0
06,009,Tapenaga,2316,56719,0,0,10,143,44,4,7,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2326,56899,0,0,5,111,143,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,013,Comandante Fernández ,2334,56986,0,0,7,143,102,6,6,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,56999,0,0,12,143,105,8,11,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57070,0,0,13,143,99,9,8,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2340,57167,0,0,20,143,114,9,6,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2340,57172,0,0,7,109,143,12,3,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57218,0,0,15,143,93,12,6,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57241,0,0,13,83,143,17,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,015,25 de Mayo,2350,57328,0,0,12,143,90,11,5,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2359,57459,0,0,8,143,82,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,020,Chacabuco,2367,57651,0,0,15,120,143,6,7,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2372,57700,0,0,2,143,18,3,2,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2380,57812,0,0,5,143,63,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2389,57985,0,0,11,143,69,3,3,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2391,57999,0,0,6,143,50,1,4,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2391,58024,0,0,4,143,61,2,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2242,55397,0,0,15,142,94,24,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55492,0,0,14,99,142,15,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55499,0,0,14,101,142,8,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2246,55526,0,0,0,75,142,12,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2255,55647,0,0,18,91,142,17,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2257,55710,0,0,9,98,142,17,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55726,0,0,8,142,108,0,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55735,0,0,18,142,96,18,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55769,0,0,18,142,97,14,18,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55779,0,0,5,142,100,13,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2261,55877,0,0,55,96,142,9,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55901,0,0,1,142,90,21,17,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55934,0,0,21,142,109,13,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2263,55952,0,0,35,142,67,13,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2264,56006,0,0,26,142,94,15,16,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56053,0,0,24,142,104,14,0,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56138,0,0,16,92,142,15,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2271,56282,0,0,0,142,93,17,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2271,56304,0,0,14,142,94,22,9,0,0,0,0,0,0,0,0,0,0,0
06,004,General Donovan,2283,56385,0,0,14,142,74,9,5,0,0,0,0,0,0,0,0,0,0,0
06,006,Presidencia de la  Plaza,2292,56455,0,0,0,142,82,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,008,Libertador Gral. San Martín,2310,56655,0,0,0,142,103,12,2,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2324,56787,0,0,13,142,93,7,12,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2324,56818,0,0,20,142,70,11,11,0,0,0,0,0,0,0,0,0,0,0
06,012,O'Higgins,2330,56928,0,0,7,142,92,5,5,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,56997,0,0,8,142,97,5,13,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57093,0,0,16,142,114,9,7,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57105,0,0,9,142,108,7,8,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2340,57170,0,0,20,105,142,11,2,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57207,0,0,1,142,109,9,6,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57267,0,0,1,142,76,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,016,Maipú,2354,57366,0,0,8,142,73,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,016,Maipú,2354,57371,0,0,8,142,86,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,017,Independencia,2357,57430,0,0,0,142,89,5,4,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2359,57449,0,0,1,142,95,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,017,Independencia,2359,57457,0,0,11,142,73,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,019,9 de Julio,2363,57513,0,0,7,142,103,11,0,0,0,0,0,0,0,0,0,0,0,0
06,019,9 de Julio,2363,57526,0,0,12,142,107,9,0,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57579,0,0,6,142,116,8,1,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57581,0,0,5,94,142,10,9,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57593,0,0,5,142,102,8,10,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57609,0,0,6,142,121,8,5,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2368,57654,0,0,8,142,56,3,2,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2370,57696,0,0,4,142,88,14,8,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2380,57823,0,0,0,142,70,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2383,57862,0,0,8,142,103,9,5,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2390,57990,0,0,7,142,40,1,1,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2391,58014,0,0,6,142,60,2,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2240,55359,0,0,9,100,141,14,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2244,55460,0,0,14,75,141,13,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55496,0,0,15,141,95,12,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55513,0,0,18,84,141,18,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2246,55523,0,0,7,92,141,9,4,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2247,55540,0,0,0,141,99,8,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2247,55554,0,0,18,141,91,12,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2249,55590,0,0,24,141,86,13,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2253,55630,0,0,13,141,96,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,001,San Fernando,2255,55649,0,0,17,112,141,14,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2255,55661,0,0,14,106,141,21,5,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2255,55670,0,0,14,124,141,14,4,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55763,0,0,20,141,89,15,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55765,0,0,21,141,105,15,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55821,0,0,2,141,89,15,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2260,55830,0,0,1,141,87,0,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55919,0,0,0,141,83,26,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2263,55972,0,0,19,141,98,12,15,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2263,55973,0,0,26,141,84,15,17,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56141,0,0,15,92,141,19,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56163,0,0,9,105,141,15,15,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2267,56207,0,0,14,88,141,14,4,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2271,56295,0,0,0,141,94,15,12,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2305,56563,0,0,8,141,68,2,0,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2306,56567,0,0,8,141,103,2,5,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2306,56570,0,0,6,141,108,4,1,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2308,56580,0,0,11,141,86,15,7,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2323,56770,0,0,2,141,69,5,8,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2323,56779,0,0,18,141,94,5,8,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,56967,0,0,12,141,81,11,7,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,56987,0,0,1,141,103,7,7,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,57017,0,0,15,141,93,6,4,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2338,57132,0,0,21,96,141,12,5,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2340,57163,0,0,20,106,141,9,6,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2340,57193,0,0,11,111,141,14,6,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57236,0,0,9,101,141,18,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,014,Quitilipi,2346,57274,0,0,6,141,31,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,016,Maipú,2354,57382,0,0,7,141,101,7,3,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2359,57462,0,0,6,141,81,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,017,Independencia,2359,57467,0,0,5,141,86,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,019,9 de Julio,2363,57554,0,0,0,141,120,5,4,0,0,0,0,0,0,0,0,0,0,0
06,023,Fray Justo Sta. María de Oro,2376,57752,0,0,2,141,90,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2378,57768,0,0,5,141,78,3,8,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2383,57922,0,0,11,96,141,15,2,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2383,57927,0,0,5,141,94,11,11,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2383,57932,0,0,13,141,78,6,10,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2391,57998,0,0,1,141,36,1,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2241,55380,0,0,13,140,98,13,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55500,0,0,11,99,140,16,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2247,55549,0,0,14,140,94,8,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2249,55580,0,0,14,140,73,21,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55795,0,0,18,140,98,11,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55806,0,0,7,140,89,15,19,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55820,0,0,0,140,96,17,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55932,0,0,2,140,89,13,25,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55937,0,0,14,140,110,11,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2264,55993,0,0,8,140,85,12,15,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2264,56010,0,0,14,140,85,19,17,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56049,0,0,12,140,92,12,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56085,0,0,15,140,97,16,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56086,0,0,12,100,140,20,16,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56106,0,0,0,140,110,10,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56164,0,0,16,99,140,15,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56176,0,0,11,105,140,15,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2269,56248,0,0,11,140,87,13,17,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2271,56296,0,0,20,140,87,19,7,0,0,0,0,0,0,0,0,0,0,0
06,003,Libertad,2277,56346,0,0,12,140,115,6,7,0,0,0,0,0,0,0,0,0,0,0
06,007,Bermejo,2299,56543,0,0,8,140,76,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,008,Libertador Gral. San Martín,2305,56562,0,0,0,140,59,1,1,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2306,56569,0,0,5,140,127,1,0,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2308,56643,0,0,7,140,112,11,2,0,0,0,0,0,0,0,0,0,0,0
06,009,Tapenaga,2316,56718,0,0,15,140,48,4,8,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2324,56799,0,0,16,140,99,15,3,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2324,56801,0,0,15,140,113,12,7,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2325,56875,0,0,14,140,112,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,011,Mayor L. J. Fontana,2326,56891,0,0,7,108,140,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,013,Comandante Fernández ,2335,57041,0,0,14,140,96,10,10,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57048,0,0,14,140,108,10,9,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2340,57190,0,0,13,109,140,2,7,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2340,57195,0,0,14,106,140,11,5,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57299,0,0,12,140,116,9,4,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57329,0,0,7,140,111,12,3,0,0,0,0,0,0,0,0,0,0,0
06,019,9 de Julio,2363,57557,0,0,6,140,100,4,7,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2369,57659,0,0,1,140,68,10,2,0,0,0,0,0,0,0,0,0,0,0
06,023,Fray Justo Sta. María de Oro,2376,57759,0,0,7,140,99,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2390,57988,0,0,5,140,39,1,6,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2391,58011,0,0,5,140,51,6,19,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2244,55469,0,0,2,83,139,14,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2247,55541,0,0,10,139,68,13,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2255,55660,0,0,16,97,139,21,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55787,0,0,8,139,114,18,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55788,0,0,27,139,89,8,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55792,0,0,23,139,103,15,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2261,55883,0,0,18,82,139,10,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55916,0,0,0,139,110,16,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2263,55953,0,0,33,139,87,18,1,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2264,56030,0,0,17,139,106,17,16,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56074,0,0,2,108,139,19,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56118,0,0,20,139,104,13,18,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56121,0,0,11,139,97,22,8,0,0,0,0,0,0,0,0,0,0,0
06,002,Primero de Mayo,2272,56307,0,0,18,139,118,8,11,0,0,0,0,0,0,0,0,0,0,0
06,002,Primero de Mayo,2273,56330,0,0,9,129,139,10,6,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2309,56651,0,0,4,139,33,3,0,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,57021,0,0,11,107,139,7,8,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,57040,0,0,10,139,130,5,7,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2340,57175,0,0,8,115,139,10,6,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2340,57182,0,0,18,91,139,15,7,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2340,57194,0,0,11,139,113,5,1,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2347,57282,0,0,6,139,64,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,015,25 de Mayo,2350,57347,0,0,7,139,99,4,4,0,0,0,0,0,0,0,0,0,0,0
06,016,Maipú,2354,57415,0,0,12,139,85,5,4,0,0,0,0,0,0,0,0,0,0,0
06,019,9 de Julio,2363,57568,0,0,3,139,92,12,4,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57584,0,0,5,122,139,11,5,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57624,0,0,13,139,116,9,3,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57648,0,0,8,139,103,8,8,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2370,57693,0,0,15,139,114,0,2,0,0,0,0,0,0,0,0,0,0,0
06,023,Fray Justo Sta. María de Oro,2377,57764,0,0,0,139,77,2,14,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2387,57952,0,0,5,139,59,1,1,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2391,58020,0,0,1,139,67,3,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55502,0,0,12,88,138,18,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2257,55695,0,0,16,100,138,27,5,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55768,0,0,22,138,91,16,15,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55817,0,0,0,138,102,11,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55911,0,0,23,138,99,7,15,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55945,0,0,0,138,105,23,16,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2263,55955,0,0,20,138,86,9,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2265,56078,0,0,15,138,98,0,19,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56162,0,0,22,117,138,14,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2270,56268,0,0,0,138,108,12,27,0,0,0,0,0,0,0,0,0,0,0
06,007,Bermejo,2296,56493,0,0,0,138,7,2,0,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2324,56832,0,0,16,138,98,13,6,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2326,56876,0,0,9,138,109,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,012,O'Higgins,2331,56948,0,0,6,138,101,8,4,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57044,0,0,17,138,94,6,15,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57076,0,0,14,138,107,6,8,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57233,0,0,6,138,112,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,014,Quitilipi,2346,57276,0,0,0,138,59,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,016,Maipú,2354,57365,0,0,11,138,83,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,017,Independencia,2359,57450,0,0,14,138,86,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
